QMEAN4[float] QMEAN6[float] id[string] interaction[float] cbeta[float] torsion[float] packing[float] ss_agreement[float] acc_agreement[float] num_residues[int] ZScore_interaction[float] ZScore_cbeta[float] ZScore_packing[float] ZScore_torsion[float] ZScore_ss_agreement[float] ZScore_acc_agreement[float] ZScore_QMEAN4[float] ZScore_QMEAN6[float]
0.973255239351053 0.9977865449448933 2qdqA -0.07344540225013214 -0.04941933975308476 -0.5453442454338073 -0.53158429484157 0.9521530393291923 0.7352941176470589 34 1.2957860574359092 1.686038070071415 0.9190111282454009 1.2923732441949858 1.2014232979999662 0.2653751007312692 1.796913484961106 1.7676568473202598
0.8284536673071822 0.8700591902068124 1jekB -0.06187289780663217 -0.03685935183046454 -0.16499160561943427 -0.5810925649369464 0.8656323911512599 0.8235294117647058 34 0.8690003203176078 0.8348139917942116 1.1688154166406914 -0.20607718121794127 0.9726911634846515 1.0082331802928748 0.569659785158866 0.8355308504880726
0.7850677006594946 0.7642611567214467 2vpbB -0.0289424168710996 -0.021121586473929064 -0.3876066689770068 -0.2462893954345158 0.3005153089761734 0.7428571428571429 35 -0.34545240669131627 -0.23177658872962048 -0.5205037082029217 0.6709448280266356 -0.5212925176263129 0.3290486504079781 0.20194562752707415 0.06344019200965174
0.8241575205390268 0.834534097535862 1xrxA -0.03221505658501493 -0.02191592550370842 -0.4323100377805531 -0.34030070234880305 0.665736914745399 0.7272727272727273 35 -0.22475978052339235 -0.17794210157650833 -0.0461500784034431 0.8470597671361856 0.4442332755566908 0.19784254804385015 0.5332481499694723 0.5762765780859774
0.5313791844178054 0.4794538467373638 3cjiD -0.008928398714799966 -0.011720628271411572 -0.030816160470109294 0.2313072459506137 0.042688554206064766 0.4 35 -1.0835551685643603 -0.8689047476228698 -2.930317036589344 -0.7346794093031669 -1.202901650193642 -2.5574856016028353 -1.9481703260526733 -2.015020590869597
0.7816586884244783 0.8369552126260295 1mtpB -0.022859869528162692 0.00011084345003057804 -0.4724337768906656 -0.2955085985894714 0.9216003662773541 0.8 35 -0.5697724286871064 -1.670755328435082 -0.27215796726265856 1.0051326385852914 1.1206520801523645 0.8101376924097805 0.17305282740728442 0.5939453407523266
0.8933637279174244 0.8851401466246387 1kd8A -0.06712890043854713 -0.031555159523018766 -0.34040888939653674 -0.6442286084805217 0.6203169562986919 0.8 35 1.0628379609518708 0.4753346486828171 1.487381474374343 0.4850028218782971 0.3241578454264529 0.8101376924097805 1.1197996138492086 0.9455883363177544
0.902683995283716 0.9315783695827029 2bf9A -0.04217397923847394 -0.038886266467826704 -0.4638791470187566 -0.47954149368618215 0.8998382346970695 0.7428571428571429 35 0.14251820725460929 0.9721834347080739 0.6564183354923093 0.9714305226302969 1.0631201624796622 0.3290486504079781 1.1987927659743942 1.284484220873293
0.6834241930482656 0.6679958668441955 2om2B -0.017733394806984708 -0.007577340401540924 -0.12728453613090096 -0.3160741725199235 0.5011145604981316 0.6111111111111112 36 -0.7588331720532655 -1.1497064824490606 -0.1683900805794781 -0.3546292573748014 0.009025920215613461 -0.7801288630961769 -0.6595254809424147 -0.6390826111218808
0.7307900171644135 0.72482537666498 1tiiC -0.03185201087035239 -0.008604628945856044 -0.11731287674047053 -0.5083581640695533 0.5683035660121176 0.7222222222222222 36 -0.23814864839519706 -1.0800843817235892 0.801818847874824 -0.393913951870298 0.1866515502914529 0.15532205190732695 -0.2580803718167145 -0.2243534123546406
0.5702635657572701 0.5385251564490713 2i3sB -0.019669298956917675 -0.015881619105736416 0.1941898319637403 -0.21986977583987433 -0.07544714295201832 0.7777777777777778 36 -0.6874384032153423 -0.5869032354009416 -0.6538094015709078 -1.6211208054967285 -1.5152135750633304 0.6230475094090794 -1.6186089808973796 -1.583931232116973
0.6981017649029847 0.5432107827696973 1xu2R -0.018884825862995867 -0.026275274605723098 -0.28554317355155945 0.013367508124146197 -0.7612031921744347 0.5555555555555556 36 -0.7163692132464367 0.11750268261535958 -1.8306566966922881 0.26885194860286926 -3.3281270032297092 -1.2478543205979293 -0.5351269394862505 -1.549736567130347
0.618066894671885 0.5762012584774102 2dyoB -0.02352242155595579 -0.011602079819163514 0.05448935687309131 -0.2540352408412016 0.13001112722688252 0.6388888888888888 36 -0.5453379809025798 -0.8769390942813012 -0.48142043189152056 -1.0707519782102024 -0.9720494901711582 -0.5462661343453016 -1.2134558361818637 -1.3089793689711982
0.8099070015984821 0.850540669678967 1rjuV -0.017174030023549374 -0.03493890475591696 -0.3720909844560083 -0.279547947148482 0.5025534869896041 0.9444444444444444 36 -0.7794621476204823 0.7046601412504695 -0.3526907584076672 0.6098187002247892 0.012829968552471387 2.0262238819143357 0.412469060025706 0.6930890028430191
0.8862790990309537 0.7869056699673012 2nlsA -0.030830229454699695 -0.036417649573801704 -0.590089009856456 -0.25964212821175653 -0.07217996215654744 0.6111111111111112 36 -0.2758312206320177 0.8048786448323215 -0.45312971385560963 1.4686512669184275 -1.50657622371503 -0.7801288630961769 1.0597544300164479 0.22869484341424035
0.6329873525369222 0.5965395791556993 2qtvD -0.015527145156132368 -0.018196925789298903 0.02610210090642795 -0.23423248974399435 0.2786910455260012 0.5555555555555556 36 -0.8401980907796424 -0.42998868979894417 -0.581339337088107 -0.9589165620019383 -0.5789886915259401 -1.2478543205979293 -1.0869987345140553 -1.160554801070155
0.620654626010683 0.5928609845208611 3ch5B -0.01462346060528747 -0.02809622750391026 0.08001595312221484 -0.17710592406424316 0.09833788710671502 0.6756756756756757 37 -0.8735253345960307 0.2409135458976393 -0.8695833226001315 -1.1713174403758149 -1.055783118758904 -0.23655603410765466 -1.1915237341003213 -1.1874003714491195
0.9041889754730223 0.9509223455573201 1wfbA -0.1858250374049955 -0.02561294930873791 -0.40990421830704715 -0.455078486755893 0.7629317890953373 0.972972972972973 37 5.440267112579799 0.07261512030882857 0.5329851388474393 0.7587890251789702 0.7011845529938323 2.2664072249557767 1.2115481005980797 1.4256522809573102
0.9295984573884042 0.9725361751386519 1t6fA -0.08169858463460931 -0.051349770642716334 -0.32908249290829356 -0.629783120610424 0.8712642168676531 0.8918918918918919 37 1.6001575566846558 1.8168685505486346 1.4144937566059623 0.4403809582191241 0.9875798582003877 1.5837808815748404 1.426904054615365 1.583385230842424
0.38841424657540613 0.33666748058923945 4cpaI -0.005564029799036992 -0.021607076707166724 0.7953689830998579 -0.2814879671980937 -0.3060401122312288 0.6944444444444444 37 -1.207630702487209 -0.19887361311799276 -0.3429019831781505 -3.9895469986445975 -2.124825536811334 -0.07854067684354925 -3.1598577851910594 -3.057043923716284
0.6825405538872794 0.662770716189772 2eq7C -0.01698832301976713 -0.007593882886843907 -0.2469555405956326 -0.13651698656581543 0.35544004955807246 0.6216216216216216 37 -0.7863108899030358 -1.1485853538388104 -1.0743832606505335 0.11683077412987045 -0.3760895699419474 -0.6916402630282784 -0.6670146912755864 -0.6772146054181721
0.7982965210454697 0.8452839662470948 3bj4A -0.06217747635044459 -0.03595129478521444 -0.12078756065051438 -0.5210148144412685 0.9441784249769675 0.7567567567567568 37 0.8802329604920877 0.7732725296424797 0.8656806134643591 -0.3802249668649048 1.1803410407453785 0.44607030927328145 0.31406539621154955 0.6547267433526155
0.7267249589608614 0.727444691669527 1c94A -0.05483967163033683 -0.056250506401615774 0.15699427429530205 -0.4558515283908393 0.5475716059272354 0.6486486486486487 37 0.6096199387740158 2.1490045609452944 0.5368856814263997 -1.4745838990118847 0.1318430671979235 -0.46409814856796605 -0.29253343506598123 -0.2052382305313151
0.7136855995206106 0.7156797429892697 1oc0B -0.02414275795800259 -0.02392008974291801 -0.26208929028926475 -0.10155935280931157 0.5747032169554684 0.5675675675675675 37 -0.5224604153849823 -0.04211451418170954 -1.250769282777818 0.1764522182654579 0.20357012234624403 -1.1467244919489021 -0.40304744323745834 -0.2910962249973569
0.7902535468390681 0.8411736552048157 2yy0A -0.04723959805684037 -0.015557027152298312 -0.13471510943354054 -0.6612041127917013 0.9414645613808381 0.868421052631579 38 0.3293346281868274 -0.6089017029220717 1.573034917050407 -0.3253555135884136 1.1731664780693167 1.3861785190172016 0.24589783619894337 0.6247306020762905
0.7788581049405922 0.8101122122647194 3fyrA -0.054918971598932616 -0.020218985306871076 -0.25973764797973053 -0.3750606327731576 0.8186281280297982 0.7222222222222222 38 0.6125444652424087 -0.29294829137888395 0.12923839038364587 0.16718760682261277 0.8484273529202546 0.15532205190732695 0.14931671464489696 0.39805105858339457
0.6789535701014562 0.5851106229964689 1xu1R -0.013433743217702661 -0.02547028017343601 -0.13974908525672028 -0.1330168361922628 -0.3212843811825702 0.631578947368421 38 -0.9174012660939908 0.06294605024728427 -1.092043998374906 -0.3055234881883968 -2.16512636961595 -0.6078089577007952 -0.6974158744958107 -1.2439607963991874
0.89074099755638 0.8979532308857634 1z96A -0.0591061151537456 -0.02635776173127325 -0.5418038049931911 -0.3918766136232175 0.7935904523259715 0.6842105263157895 38 0.7669633429525599 0.12309305641577616 0.21408692421093373 1.2784252024856406 0.7822359740107839 -0.16470062954124007 1.0975708804608713 1.0390953925304738
0.6747683376886612 0.6645681098758841 3a1gB -0.03077058525033001 -0.01917769778274784 -0.13000057622790337 -0.15540805544172015 0.4718812366849498 0.5714285714285714 38 -0.2780308564888048 -0.36351914052333456 -0.9790644379875596 -0.34392905179511074 -0.06825737221898852 -1.1142184755974291 -0.732887464276471 -0.6640976236658866
0.8369292961445188 0.7590742638103437 1fqjC -0.009947365015058926 -0.015657835045682366 -0.5829925591345219 -0.2616313728258798 0.043439639634207675 0.6578947368421053 38 -1.045976415782028 -0.6020696815333914 -0.4430925658333112 1.4406938440163708 -1.2009160273764254 -0.38625479362101717 0.6414942735691198 0.025587394266067102
0.7335583401925516 0.6996936074047152 2p58B -0.02961777729490821 -0.01418858125658804 -0.20352127865771763 -0.3493791065282292 0.3250838424030103 0.6666666666666666 38 -0.3205455943670764 -0.7016449526309608 -0.0003430992575858716 -0.05428434764272661 -0.4563413965820697 -0.3124034055944254 -0.23461767986817045 -0.4077595082682251
0.7887015208887032 0.8007082901701262 1svfB -0.04071038956508825 -0.0178721088136387 -0.2658246756695649 -0.4513254932274944 0.583381257166988 0.8157894736842105 38 0.08854206054891549 -0.4520024076797704 0.5140486283228813 0.19116827180704418 0.22651200619469242 0.9430701908576464 0.2327437691339987 0.329423314162242
0.6401676898809122 0.5745720961701825 1jdhB -0.02519035682780668 -0.006734151368666636 -0.0607385981369161 -0.21973223045566365 0.04790719363250231 0.5789473684210527 38 -0.4838257137923841 -1.2068516653699157 -0.6545034154550249 -0.6167959381299398 -1.1891052841190375 -1.0509172858603495 -1.026142381597043 -1.3208686353130883
0.6944492491718521 0.6571250308046276 2p8qB -0.02246536027483578 -0.01549464662019044 -0.07711723127535411 -0.36413664623903924 0.4052911461927952 0.5641025641025641 39 -0.5843216494977916 -0.6131293989416143 0.07411914106755997 -0.5522701080845576 -0.24429966797843383 -1.1758965579053522 -0.566083533267292 -0.718415569207174
0.8895177092271753 0.9083353208354767 1gk7A -0.09232000949291083 -0.04233965373192078 -0.23992695505065578 -0.6450989681940812 0.8488910022454385 0.7692307692307693 39 1.9918681548121848 1.2062287545700903 1.4917730555884474 0.08914071522805322 0.9284324379685818 0.5510897467165023 1.0872030018063044 1.1148615897043104
0.6601080085762461 0.7105697002449707 3brvA -0.04048130007084602 -0.010897925299687836 0.06305086906733258 -0.43109332929508615 0.718927916808006 0.8461538461538461 39 0.08009340285830269 -0.9246615352182005 0.41196303122777894 -1.104481208000483 0.5848527888752673 1.1987096109496973 -0.8571398663020434 -0.3283881872136912
0.8495254489938859 0.8774327706318218 2izxA -0.04773089366081434 -0.032124710640322844 -0.35904256882412094 -0.4493315865715536 0.8385383234574244 0.7435897435897436 39 0.34745326080509187 0.5139346559316915 0.503987956997578 0.5584127103410103 0.9010633605633359 0.3352164586387704 0.7482519210826203 0.8893416102738539
0.8348882319329836 0.8674674942933008 2f9dP -0.048333971068645135 -0.019826195375152074 -0.45081556900855035 -0.35280896159442693 0.7906030720243087 0.7837837837837838 39 0.3696943268852202 -0.31956871885412963 0.0169629488523546 0.9199647985160594 0.7743383231332375 0.6736124237335929 0.6241954033304619 0.8166172266850764
0.7539424874961471 0.7926091131307185 2pnvA -0.05345847906294064 -0.02583454674179218 -0.05672785535986934 -0.5199368159788159 0.9147707197146538 0.717948717948718 39 0.5586825387620766 0.08763337286307658 0.8602413476955207 -0.6325967992030235 1.1025967411186233 0.11934317056103845 -0.06185353205855872 0.27031731069995063
0.9582675084601786 0.9733143822531999 1useA -0.0712154608219862 -0.05267441727919504 -0.38962538312706685 -0.6714856464415788 0.9000780168920756 0.75 40 1.2135474028051512 1.906643406951869 1.6249125365283645 0.6788978241683762 1.0637540677316168 0.38918478065820317 1.6698862163490422 1.5890644143178625
0.6559282345444899 0.6969223996811393 1g2cB -0.04631936387013411 -0.018909143056953327 0.12653445275888467 -0.42946232240647075 0.7155428931117058 0.775 40 0.2953970455648145 -0.3817198147867005 0.4037334462636209 -1.35458333174483 0.5759038996592806 0.5996612365339918 -0.8925651940274631 -0.427983169574483
0.6639547692363686 0.6325612779013614 2pqrC -0.023242237372323872 -0.005355911581136752 -0.18299651215784252 -0.15849998602643608 0.21932850554585456 0.65 40 -0.5556709744152677 -1.3002586734031167 -0.9634634582321646 -0.1351444281938927 -0.7359237210923604 -0.45272104284495057 -0.824536965755088 -0.8976764073248065
0.5833722370002837 0.48238500785926164 3eabG -0.030030970554798843 -0.007897999003762379 0.02306228259112686 -0.07640319287311285 -0.11904021948575974 0.4 40 -0.3053073206765628 -1.127974588692536 -1.377699927284565 -0.946940788546116 -1.6304593303325952 -2.5574856016028353 -1.5075075262971105 -1.993629625024986
0.5594904476750798 0.6055480354819753 1oryB -0.027652791867149064 -0.010735362780542346 0.33763201082021826 -0.4155171750113368 0.6654992148280143 0.775 40 -0.39301286005768904 -0.9356788332741028 0.3333703005730545 -2.1862305784551763 0.44360487516184294 0.5996612365339918 -1.709915648623119 -1.094813078396353
0.810175323089888 0.6970849546887525 2erlA -0.032290064864264424 -0.0460902859485941 -0.25790028881682603 -0.3312958137597889 -0.46270732805132864 0.75 40 -0.22199352850717896 1.4604191623367007 -0.09158611932598043 0.1599490830657269 -2.539002122837452 0.38918478065820317 0.4147431965451955 -0.4267968790666883
1.0260908935852848 0.9714949363465695 3e7rL -0.02677480896236375 -0.04124614188331179 -0.8545713505914642 -0.4491132512688637 0.3987407634034753 0.7 40 -0.4253922454383994 1.1321185228443897 0.502886300752774 2.5106150513212286 -0.2616167254536883 -0.03176813109337419 2.2447176850480184 1.5757865003355533
0.8506102333543799 0.8804985291300054 1jekA -0.05422195056453347 -0.02843931299430551 -0.29651191166097607 -0.5675774773117155 0.9212859015911817 0.75 40 0.5868388249978645 0.26416537003403195 1.1006222270924244 0.3120647689327604 1.1198207389591042 0.38918478065820317 0.7574459208514935 0.911714838013723
0.7763900171148879 0.8234939644286563 2ijoA -0.02015365542852456 -0.015342436134588064 -0.4214147778253096 -0.22087968889305867 0.7886988164448157 0.7804878048780488 41 -0.7231931849670644 -0.6719433007637302 -0.7225882460378902 0.8191290048062974 0.7338316887209123 0.6050124149519668 0.06992291432969218 0.43772309316014835
0.8389694828241561 0.7995340955981006 1fd3A -0.022173082495034423 -0.026069224100821173 -0.4972528449788287 -0.2899271075772803 0.26746748496846456 0.7073170731707317 41 -0.6459971379732541 0.053871238723222234 -0.372840077483298 1.1334764693736528 -0.6843501803492236 -0.00656929453017741 0.6112636631578514 0.26012571617954233
0.6460982807158084 0.7125606113114207 2v6xB -0.03331136259196394 -0.0319110095326323 -0.30128451712943355 0.3354129205601147 0.3992606463228784 0.8205128205128205 41 -0.22021736704108402 0.4491482607282119 -3.5403955593931506 0.3211911711439347 -0.3257633867064381 0.939552837232797 -1.0571596733689235 -0.38454653914098413
0.9369583998782 0.9626317277470939 1j2jB -0.04455772739346707 -0.04464036268011735 -0.43940379007442576 -0.6138610893451586 0.7676096195127906 0.8780487804878049 41 0.20969412623548192 1.310463840172179 1.2679934107902 0.8936931465734358 0.6764515680026618 1.4204546942614913 1.4589122190169712 1.4690518528898326
0.8525125631136872 0.8081400382545894 1p9gA -0.021269055776207184 -0.013190525324117937 -0.6628276190242252 -0.21557757412083448 0.3282263068164267 0.65 41 -0.6805551025700443 -0.8175496238154248 -0.7494452229732991 1.8197810176175089 -0.5190357521340581 -0.48564163362452273 0.7284174474268796 0.3239154160750931
0.8745329548175776 0.8916078030658772 1kilE -0.060424457917489655 -0.032594951274648606 -0.37865964061505086 -0.5065808843185262 0.8265238084444185 0.7317073170731707 41 0.816226986710337 0.49542631358803657 0.724583447822244 0.6419097073779004 0.8367470635500127 0.19729127529720397 0.918903818624964 0.9426022794194553
